title,url,year,issue
Low-temperature mechanical properties of polyurethane-modified waterborne epoxy resin for pavement coating,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2099853,2023,2
Image texture analysis to evaluate the microtexture of coarse aggregates for pavement surface courses,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2099854,2023,2
Characterisation of asphalt concrete mixes with municipal solid waste incineration fly ash used as fine aggregates substitution,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2099855,2023,2
Chemical and rheological characterisation of in-situ SBS modified asphalt pavement considering the effect of aging gradient,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2099856,2023,2
Analysis of skid resistance and braking distance of aircraft tire landing on grooved runway pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2101054,2023,2
Laboratory performance of recycled polyethylene modified epoxy asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2101055,2023,2
Workability and strength optimisation of concrete utilising artificial sand blended with natural sand for road pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103128,2023,2
Effect of 3D aggregate shape on thermo-mechanical properties of asphalt concrete using a mesostructure-based homogenisation method,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103129,2023,2
Selection of suitable backcalculation technique and prediction of laboratory resilient modulus from NDT devices,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103130,2023,2
A framework to evaluate short- and long-term performance of roller compacted concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103131,2023,2
Sustainable cement alternatives utilizing geopolymer for use in full depth reclamation of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103132,2023,2
The impact of truck platooning action on asphalt pavement: a parametric study,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2103700,2023,2
Compressive strength characteristics of hybrid fiber-reinforced cemented soil,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2104843,2023,2
Stabilisation of organic soils with alkali-activated binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2104844,2023,2
Determination of linearity limit of bitumen and mastic using large-amplitude oscillatory shear,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2107206,2023,2
Performance of anti-icing stone mastic asphalt: laboratory and field investigation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2108544,2023,2
Variable speed mixing test and mixing flowability of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2108545,2023,2
Peridynamic modeling of early-age cracking behaviour in continuously reinforced concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111422,2023,2
Investigation of boundary layer impact on pervious concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111423,2023,2
Modulus backcalculation methodology based on full-scale testing road and its rationality and feasibility analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111424,2023,2
Structure-performance evolution on thermal-oxidative aging of CeO<sub,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111425,2023,2
Asphalt concrete crack propagation parameters from XFEM modelling of the Texas Overlay Test,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111564,2023,2
Reinforcement of interlaminar mechanical properties between rigid and flexible layers of semi-rigid base asphalt pavement using interlayer treatment,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111565,2023,2
Design methodology and clogging investigation of 2-layered pervious concrete (2L-PC) for pavement applications,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2111566,2023,2
A comprehensive particle packing-based design of bituminous mixtures and its mechanical characterisation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2113786,2023,2
The effects of subsidy policy on sustainable pavement maintenance programming,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2113998,2023,2
Study into the effect of designing parameters of asphalt mixture on its resistance to ageing phenomenon,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2113999,2023,2
Characteristics of compressive stress around dowel joint in concrete pavement system,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2115041,2023,2
Influence of meteorological factors on evaporative cooling of steel slag permeable concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2115493,2023,2
"Preparation, characterisation, and anti-icing properties of superhydrophobic coatings on asphalt mixture",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2118271,2023,2
Traffic channelisation and pavement deterioration: an investigation of the role of lateral wander on asphalt pavement rutting,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2118272,2023,2
AASHTO 1993 Plus: an alternative procedure for the calculation of structural asphalt layer coefficients,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2118273,2023,2
Rutting-resistance investigation of amorphous carbon powder modified binder and asphalt mixture containing siliceous aggregates,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120984,2023,2
Field investigation of early-age behaviour of continuously reinforced concrete pavement with semi-rigid base,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120985,2023,2
Characteristics of slow-release ice and snow melting micro-surfacing materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120986,2023,2
Study on the properties of easy-compaction and high-durability modified asphalt and mixture,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120987,2023,2
A comprehensive evaluation of mixture and binder properties to explore the use of low-density polyethylene (LDPE) as an asphalt modifier and co-modifier,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120988,2023,2
Economic strategies for low-temperature transportation of asphalt pavement: a comparative analysis of temperature variations,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120989,2023,2
"Assessment of bonding, durability, and low-temperature performance of cement-based rapid patching materials for pavement repair",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120990,2023,2
Erosion mechanism of sea salt solution on the performance of SBS-modified asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120991,2023,2
Kinetics-based formulation of relationship between healing and ageing of asphalt binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2120992,2023,2
Performance evaluation of lime–cement–copper slag–rice husk ash composite as a pavement construction material,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2121833,2023,2
Evaluation of locked-wheel skid trailer and SCRIM friction measurements at NCAT test track,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2124249,2023,2
Effects of copolymers on rheological and performance of binders and stone matrix asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2124250,2023,2
Study on crack resistance of cement-stabilized iron tailings,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2124251,2023,2
Evaluating fatigue resistance based on viscoelastic properties of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2126976,2023,2
Experimental and numerical study on the structural performance of the stainless steel ring strengthened removable dowel bar connection system,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2126977,2023,2
Evaluating characteristics of particles’ surface micro-texture of granular materials based on the spectral analysis method,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2127714,2023,2
The influence of truck speed on pavement defects,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128348,2023,2
A new methodology to assess the remaining service life of motorway pavements at the network level from traffic speed deflectometer measurements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128349,2023,2
Numerical development and testing of an accurate and efficient layered elastic computer program,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128350,2023,2
An advanced experimental investigation of size effect on flexural fatigue behaviour of cement-bound granular materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128351,2023,2
Influence of bitumen foam characteristics on moisture susceptibility of foamed bitumen stabilised mixes,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128352,2023,2
Performance evaluation of asphalt binders modified with waste engine oil and various additives,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2128353,2023,2
A probabilistic model for field density distribution of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2129050,2023,2
Cement concrete pavement responses considering part-fill and part-cut subgrade characteristics,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2130918,2023,2
Intelligent optimisation of an ultra-high-performance concrete (UHPC) multi-objective mixture ratio based on particle swarm optimisation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2130919,2023,2
Development of a temperature prediction model for asphalt pavements considering air temperature data of preceding hours,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2132245,2023,2
Development of an enhanced pavement mechanistic-empirical analysis tool for developing structural deterioration models,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2132246,2023,2
Results of surface hot-in place recycling (remix) of modified and alternative asphalt mixtures in Finland. Part II: bitumen scale,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2134569,2023,2
Use of X-ray computed tomography to evaluate the gradual behaviour of air voids in asphalt mixtures during permanent deformation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2134570,2023,2
